Time	 FAIRTEN4	 FAIRTEN5	 FAIRTEN6	 
91.25	 245705	 177805	 184872	 
91.26	 245306	 177609	 184690	 
91.27	 244899	 177411	 184503	 
91.28	 244486	 177220	 184319	 
91.29	 244068	 177032	 184135	 
91.3	 243642	 176846	 183949	 
91.31	 243215	 176661	 183759	 
91.32	 242775	 176484	 183574	 
91.33	 242330	 176308	 183386	 
91.34	 241866	 176134	 183196	 
91.35	 241394	 175968	 183010	 
91.36	 240901	 175802	 182820	 
91.37	 240383	 175635	 182625	 
91.38	 239855	 175474	 182434	 
91.39	 239306	 175321	 182246	 
91.4	 238731	 175167	 182054	 
91.41	 238138	 175013	 181859	 
91.42	 237506	 174858	 181660	 
91.43	 236866	 174712	 181468	 
91.44	 236197	 174565	 181273	 
91.45	 235497	 174407	 181065	 
91.46	 234788	 174259	 180865	 
91.47	 234061	 174115	 180667	 
91.48	 233310	 173960	 180458	 
91.49	 232546	 173809	 180251	 
91.5	 231777	 173658	 180045	 
91.51	 231006	 173506	 179837	 
91.52	 230226	 173351	 179627	 
91.53	 229444	 173194	 179416	 
91.54	 228667	 173042	 179210	 
91.55	 227895	 172887	 179003	 
91.56	 227131	 172734	 178800	 
91.57	 226377	 172585	 178601	 
91.58	 225633	 172433	 178403	 
91.59	 224892	 172282	 178209	 
91.6	 224170	 172140	 178026	 
91.61	 223460	 171993	 177841	 
91.62	 222760	 171850	 177664	 
91.63	 222066	 171711	 177493	 
91.64	 221375	 171573	 177326	 
91.65	 220703	 171437	 177166	 
91.66	 220041	 171307	 177015	 
91.67	 219379	 171173	 176863	 
91.68	 218724	 171044	 176719	 
91.69	 218081	 170920	 176583	 
91.7	 217433	 170794	 176449	 
91.71	 216797	 170668	 176317	 
91.72	 216163	 170537	 176184	 
91.73	 215529	 170412	 176057	 
91.74	 214906	 170288	 175935	 
91.75	 214288	 170160	 175811	 
